district_name,crop_year,crop,area,production,yield,nitrogen,phosphorus,potassium,ph,season_autumn,season_kharif,season_rabi,season_summer,season_whole year,Rainfall,Temperature
18,2019,16,78,100,1.28,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
18,2019,18,395,14800,37.47,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
18,2019,19,103,3400,33.01,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
18,2019,19,102,3300,32.35,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
18,2019,21,17,400,23.53,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
18,2019,24,102,3300,32.35,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
18,2019,25,99473,15594300,156.77,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
18,2019,25,56,12700,226.79,92.43,47.28,48.35,6.52,0,0,0,1,0,819.1890095280302,25.91513405716818
18,2019,27,5,100,20.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
18,2019,27,16,500,31.25,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
18,2019,29,133784,22369800,167.21,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
18,2019,30,3750,21292500,5678.0,131.61,70.63,113.98,6.86,0,0,0,0,1,819.1890095280302,25.91513405716818
18,2019,35,1004,45200,45.02,48.18,35.0,25.0,6.73,0,1,0,0,0,819.1890095280302,25.91513405716818
18,2019,36,111308,15705400,141.1,91.76,53.12,49.74,6.73,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,0,80193,5671000,70.72,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,1,142,3200,22.54,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,4,244704,25846100,105.62,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,5,142087,21415600,150.72,34.62,39.62,21.15,6.48,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,7,98,3700,37.76,29.41,41.44,27.88,6.51,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,7,10432,1232200,118.12,29.41,41.44,27.88,6.51,0,0,0,1,0,819.1890095280302,25.91513405716818
19,2019,8,35699,2251800,63.08,54.63,37.03,36.6,6.76,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,8,25906,3589200,138.55,54.63,37.03,36.6,6.76,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,10,416,24700,59.38,135.0,70.0,49.66,6.61,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,10,4064,731600,180.02,135.0,70.0,49.66,6.61,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,10,2887,358600,124.21,135.0,70.0,49.66,6.61,0,0,0,1,0,819.1890095280302,25.91513405716818
19,2019,12,23139,1133700,49.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,13,167,2100,12.57,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,20,1874,61600,32.87,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,16,18,6000,333.33,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,16,1990,44600,22.41,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,16,16565,1963000,118.5,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
19,2019,18,284,4300,15.14,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,19,5,100,20.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,19,1560,34400,22.05,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,24,1560,34400,22.05,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,25,582,40000,68.73,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,25,279,72000,258.06,92.43,47.28,48.35,6.52,0,0,0,1,0,819.1890095280302,25.91513405716818
19,2019,26,1090,43600,40.0,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,27,386,5600,14.51,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,27,56,1600,28.57,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,29,383707,52054300,135.66,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,30,30000,196612500,6553.75,131.61,70.63,113.98,6.86,0,0,0,0,1,819.1890095280302,25.91513405716818
19,2019,31,73,2100,28.77,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,31,98,6700,68.37,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
19,2019,31,52,5500,105.77,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
19,2019,35,22983,1550900,67.48,48.18,35.0,25.0,6.73,0,1,0,0,0,819.1890095280302,25.91513405716818
19,2019,36,22917,2091500,91.26,91.76,53.12,49.74,6.73,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,0,23918,1087900,45.48,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,1,7454,616000,82.64,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,4,118092,18675200,158.14,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,5,32014,3141300,98.12,34.62,39.62,21.15,6.48,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,7,2583,225500,87.3,29.41,41.44,27.88,6.51,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,7,4694,639300,136.2,29.41,41.44,27.88,6.51,0,0,0,1,0,819.1890095280302,25.91513405716818
20,2019,8,29017,3375400,116.32,54.63,37.03,36.6,6.76,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,8,9232,1057800,114.58,54.63,37.03,36.6,6.76,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,10,54056,10254200,189.7,135.0,70.0,49.66,6.61,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,10,5666,1631300,287.91,135.0,70.0,49.66,6.61,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,10,1915,311600,162.72,135.0,70.0,49.66,6.61,0,0,0,1,0,819.1890095280302,25.91513405716818
20,2019,12,6199,309900,49.99,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,20,265,10000,37.74,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,16,5751,514400,89.45,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,16,321,11500,35.83,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,16,1427,156100,109.39,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
20,2019,18,639,21200,33.18,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,19,1925,49100,25.51,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,19,155,3700,23.87,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,19,41,3600,87.8,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
20,2019,21,1444,62000,42.94,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
20,2019,23,45,2600,57.78,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,24,155,3700,23.87,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,25,26962,4327300,160.5,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,26,267,10100,37.83,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,27,15,500,33.33,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,27,23,900,39.13,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,29,26670,3895300,146.06,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,30,14585,112887600,7739.98,131.61,70.63,113.98,6.86,0,0,0,0,1,819.1890095280302,25.91513405716818
20,2019,31,66,5200,78.79,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,31,53,2100,39.62,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
20,2019,31,1443,132300,91.68,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
20,2019,35,11685,584100,49.99,48.18,35.0,25.0,6.73,0,1,0,0,0,819.1890095280302,25.91513405716818
20,2019,36,26283,7503300,285.48,91.76,53.12,49.74,6.73,0,0,1,0,0,819.1890095280302,25.91513405716818
21,2019,0,6343,224500,35.39,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,1,97031,9864200,101.66,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,4,64192,7578400,118.06,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,5,63084,5262300,83.42,34.62,39.62,21.15,6.48,0,0,1,0,0,819.1890095280302,25.91513405716818
21,2019,7,26654,1988700,74.61,29.41,41.44,27.88,6.51,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,7,1153,233400,202.43,29.41,41.44,27.88,6.51,0,0,0,1,0,819.1890095280302,25.91513405716818
21,2019,8,707,36900,52.19,54.63,37.03,36.6,6.76,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,8,3748,236800,63.18,54.63,37.03,36.6,6.76,0,0,1,0,0,819.1890095280302,25.91513405716818
21,2019,10,181554,27974100,154.08,135.0,70.0,49.66,6.61,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,10,3912,1131700,289.29,135.0,70.0,49.66,6.61,0,0,1,0,0,819.1890095280302,25.91513405716818
21,2019,10,358,90300,252.23,135.0,70.0,49.66,6.61,0,0,0,1,0,819.1890095280302,25.91513405716818
21,2019,12,9698,614200,63.33,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,13,2055,29900,14.55,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,20,2780,91000,32.73,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
21,2019,16,11665,559900,48.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,16,730,90100,123.42,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
21,2019,18,3507,163100,46.51,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,19,13,600,46.15,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,19,16,3000,187.5,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
21,2019,23,21385,1366400,63.9,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,24,16,300,18.75,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
21,2019,25,76288,9053900,118.68,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,27,21,300,14.29,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,29,74792,7522500,100.58,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,30,13644,109446400,8021.58,131.61,70.63,113.98,6.86,0,0,0,0,1,819.1890095280302,25.91513405716818
21,2019,31,13,200,15.38,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,35,5212,259500,49.79,48.18,35.0,25.0,6.73,0,1,0,0,0,819.1890095280302,25.91513405716818
21,2019,36,82459,21056300,255.35,91.76,53.12,49.74,6.73,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,0,66619,2478300,37.2,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,1,7677,233700,30.44,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,4,25198,1303900,51.75,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,5,196818,17795900,90.42,34.62,39.62,21.15,6.48,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,7,3924,210700,53.7,29.41,41.44,27.88,6.51,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,7,2001,190300,95.1,29.41,41.44,27.88,6.51,0,0,0,1,0,819.1890095280302,25.91513405716818
22,2019,8,12183,701900,57.61,54.63,37.03,36.6,6.76,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,8,136745,12612000,92.23,54.63,37.03,36.6,6.76,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,9,792,38900,49.12,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,10,20775,1103600,53.12,135.0,70.0,49.66,6.61,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,10,8124,1469100,180.83,135.0,70.0,49.66,6.61,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,10,1583,149800,94.63,135.0,70.0,49.66,6.61,0,0,0,1,0,819.1890095280302,25.91513405716818
22,2019,12,16801,457500,27.23,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,13,960,13500,14.06,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,20,1333,47400,35.56,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,16,1941,54000,27.82,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,16,2301,77800,33.81,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,18,2439,46800,19.19,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,19,3151,65900,20.91,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,19,1861,57900,31.11,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,23,1,100,100.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,24,1861,57900,31.11,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,25,1221,13900,11.38,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,26,5539,321000,57.95,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,27,2442,54600,22.36,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,27,1492,29800,19.97,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
22,2019,29,229766,27689400,120.51,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,30,30006,162190500,5405.27,131.61,70.63,113.98,6.86,0,0,0,0,1,819.1890095280302,25.91513405716818
22,2019,31,10463,303200,28.98,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,31,1062,37700,35.5,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
22,2019,31,3,100,33.33,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
22,2019,35,42360,1363300,32.18,48.18,35.0,25.0,6.73,0,1,0,0,0,819.1890095280302,25.91513405716818
22,2019,36,24572,1376900,56.04,91.76,53.12,49.74,6.73,0,0,1,0,0,819.1890095280302,25.91513405716818
23,2019,0,2310,102600,44.42,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
23,2019,5,997,72600,72.82,34.62,39.62,21.15,6.48,0,0,1,0,0,819.1890095280302,25.91513405716818
23,2019,10,4,1400,350.0,135.0,70.0,49.66,6.61,0,0,1,0,0,819.1890095280302,25.91513405716818
23,2019,20,2500,187300,74.92,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
23,2019,16,9055,488100,53.9,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
23,2019,18,125,6700,53.6,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
23,2019,19,20,1200,60.0,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
23,2019,23,13004,995200,76.53,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
23,2019,24,20,1200,60.0,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
23,2019,25,76714,13674600,178.25,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
23,2019,25,1325,349600,263.85,92.43,47.28,48.35,6.52,0,0,0,1,0,819.1890095280302,25.91513405716818
23,2019,27,475,18200,38.32,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
23,2019,35,3152,115900,36.77,48.18,35.0,25.0,6.73,0,1,0,0,0,819.1890095280302,25.91513405716818
23,2019,36,10,2900,290.0,91.76,53.12,49.74,6.73,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,0,46116,5293800,114.79,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,1,596,27900,46.81,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,4,214404,29715300,138.59,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,5,58221,5190100,89.14,34.62,39.62,21.15,6.48,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,7,12,400,33.33,29.41,41.44,27.88,6.51,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,7,690,136800,198.26,29.41,41.44,27.88,6.51,0,0,0,1,0,819.1890095280302,25.91513405716818
24,2019,8,4992,323600,64.82,54.63,37.03,36.6,6.76,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,8,111961,11580100,103.43,54.63,37.03,36.6,6.76,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,9,26,600,23.08,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,10,1035,74200,71.69,135.0,70.0,49.66,6.61,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,10,1733,218000,125.79,135.0,70.0,49.66,6.61,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,10,763,92700,121.49,135.0,70.0,49.66,6.61,0,0,0,1,0,819.1890095280302,25.91513405716818
24,2019,12,24876,983500,39.54,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,13,78,1300,16.67,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,20,241,12800,53.11,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,16,45,1600,35.56,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,16,205,5300,25.85,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,18,63,900,14.29,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,19,24,600,25.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,19,258,4000,15.5,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,24,258,4000,15.5,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,25,10,100,10.0,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,26,2258,104300,46.19,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,27,326,6900,21.17,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,27,47,1600,34.04,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,27,47,900,19.15,78.12,49.75,44.17,6.5,0,0,0,1,0,819.1890095280302,25.91513405716818
24,2019,29,257885,26490300,102.72,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,30,15759,103272700,6553.25,131.61,70.63,113.98,6.86,0,0,0,0,1,819.1890095280302,25.91513405716818
24,2019,31,9,100,11.11,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,31,50,2400,48.0,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
24,2019,35,9523,338700,35.57,48.18,35.0,25.0,6.73,0,1,0,0,0,819.1890095280302,25.91513405716818
24,2019,36,42037,4310400,102.54,91.76,53.12,49.74,6.73,0,0,1,0,0,819.1890095280302,25.91513405716818
27,2019,5,211,10100,47.87,34.62,39.62,21.15,6.48,0,0,1,0,0,819.1890095280302,25.91513405716818
27,2019,7,59,14300,242.37,29.41,41.44,27.88,6.51,0,0,0,1,0,819.1890095280302,25.91513405716818
27,2019,10,23,6000,260.87,135.0,70.0,49.66,6.61,0,0,1,0,0,819.1890095280302,25.91513405716818
27,2019,20,4571,345100,75.5,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
27,2019,16,371,18600,50.13,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
27,2019,16,1,100,100.0,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
27,2019,18,12,600,50.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
27,2019,19,12,300,25.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
27,2019,19,212,13700,64.62,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
27,2019,23,10352,1454000,140.46,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
27,2019,24,212,13700,64.62,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
27,2019,25,75397,23859100,316.45,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
27,2019,25,14,2800,200.0,92.43,47.28,48.35,6.52,0,0,0,1,0,819.1890095280302,25.91513405716818
27,2019,27,53,2000,37.74,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
27,2019,31,7,200,28.57,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
28,2019,0,8152,167600,20.56,78.12,49.75,44.17,6.5,0,1,0,0,0,700.0,30.0
28,2019,1,55928,1976000,35.33,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
28,2019,4,95,17900,188.42,78.12,49.75,44.17,6.5,0,1,0,0,0,833.3333333333334,30.0
28,2019,5,22047,1932200,87.64,34.62,39.62,21.15,6.48,0,0,1,0,0,819.1890095280302,25.91513405716818
28,2019,7,31751,2586400,81.46,29.41,41.44,27.88,6.51,0,1,0,0,0,844.4444444444445,27.22222222222222
28,2019,7,636,96900,152.36,29.41,41.44,27.88,6.51,0,0,0,1,0,844.4444444444445,27.22222222222222
28,2019,8,45618,3936400,86.29,54.63,37.03,36.6,6.76,0,1,0,0,0,848.0,27.4
28,2019,8,156008,15223700,97.58,54.63,37.03,36.6,6.76,0,0,1,0,0,848.0,27.4
28,2019,9,12,600,50.0,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
28,2019,10,36784,6820700,185.43,135.0,70.0,49.66,6.61,0,1,0,0,0,548.0,24.8
28,2019,10,22912,4811100,209.98,135.0,70.0,49.66,6.61,0,0,1,0,0,548.0,24.8
28,2019,10,1801,360200,200.0,135.0,70.0,49.66,6.61,0,0,0,1,0,548.0,24.8
28,2019,12,6733,136900,20.33,78.12,49.75,44.17,6.5,0,1,0,0,0,500.0,30.0
28,2019,20,242,7300,30.17,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
28,2019,16,936,8900,9.51,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
28,2019,18,8266,173600,21.0,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
28,2019,19,34,600,17.65,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
28,2019,25,15472,1961800,126.8,92.43,47.28,48.35,6.52,0,1,0,0,0,819.1890095280302,25.91513405716818
28,2019,26,331,8900,26.89,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
28,2019,29,42708,3658300,85.66,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
28,2019,30,89827,898758500,10005.44,131.61,70.63,113.98,6.86,0,0,0,0,1,748.0,24.8
28,2019,31,416,8300,19.95,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
28,2019,31,488,36600,75.0,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
28,2019,35,11992,382700,31.91,48.18,35.0,25.0,6.73,0,1,0,0,0,819.1890095280302,25.91513405716818
28,2019,36,28867,4922800,170.53,91.76,53.12,49.74,6.73,0,0,1,0,0,848.0,19.4
30,2019,7,489,48500,99.18,29.41,41.44,27.88,6.51,0,1,0,0,0,819.1890095280302,25.91513405716818
30,2019,7,853,191500,224.5,29.41,41.44,27.88,6.51,0,0,0,1,0,819.1890095280302,25.91513405716818
30,2019,10,286,90700,317.13,135.0,70.0,49.66,6.61,0,0,1,0,0,819.1890095280302,25.91513405716818
30,2019,20,4835,324900,67.2,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
30,2019,16,63,3200,50.79,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
30,2019,16,190,18000,94.74,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
30,2019,18,353,15900,45.04,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
30,2019,19,54,3100,57.41,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
30,2019,23,1315,268300,204.03,78.12,49.75,44.17,6.5,0,1,0,0,0,819.1890095280302,25.91513405716818
30,2019,24,54,3100,57.41,78.12,49.75,44.17,6.5,0,0,1,0,0,819.1890095280302,25.91513405716818
