district_name,N,P,K,temperature,ph,rainfall,label,yield,NPK_total,recommended_crop,expected_yield,log_yield,log_expected_yield
31,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.25,172.04000000000002,CHICKPEA,0.355,0.22314355131420976,0.3038014543316642
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.42,172.04000000000002,CHICKPEA,0.44,0.35065687161316933,0.36464311358790924
0,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,1.0,172.04000000000002,POTATO,0.44,0.6931471805599453,0.36464311358790924
31,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,CHICKPEA,0.355,0.4054651081081644,0.3038014543316642
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.59,172.04000000000002,CHICKPEA,0.44,0.4637340162321401,0.36464311358790924
26,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.41,172.04000000000002,CHICKPEA,0.44,0.3435897043900769,0.36464311358790924
29,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.67,172.04000000000002,CHICKPEA,0.53,0.5128236264286637,0.4252677354043441
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.46,172.04000000000002,CHICKPEA,0.44,0.3784364357202451,0.36464311358790924
29,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.89,172.04000000000002,CHICKPEA,0.53,0.636576829071551,0.4252677354043441
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.47,172.04000000000002,CHICKPEA,0.44,0.3852624007906449,0.36464311358790924
26,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.37,172.04000000000002,CHICKPEA,0.44,0.31481073984003355,0.36464311358790924
26,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.45,172.04000000000002,CHICKPEA,0.44,0.37156355643248307,0.36464311358790924
29,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.53,172.04000000000002,CHICKPEA,0.53,0.4252677354043441,0.4252677354043441
31,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.67,172.04000000000002,CHICKPEA,0.355,0.5128236264286637,0.3038014543316642
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.49,172.04000000000002,CHICKPEA,0.44,0.3987761199573678,0.36464311358790924
26,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.35,172.04000000000002,CHICKPEA,0.44,0.30010459245033805,0.36464311358790924
29,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.42,172.04000000000002,CHICKPEA,0.53,0.35065687161316933,0.4252677354043441
31,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,CHICKPEA,0.355,0.2851789422336624,0.3038014543316642
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.37,172.04000000000002,CHICKPEA,0.44,0.31481073984003355,0.36464311358790924
0,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.44,172.04000000000002,POTATO,0.44,0.36464311358790924,0.36464311358790924
26,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.44,172.04000000000002,CHICKPEA,0.44,0.36464311358790924,0.36464311358790924
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.44,172.04000000000002,CHICKPEA,0.44,0.36464311358790924,0.36464311358790924
0,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.6,172.04000000000002,POTATO,0.44,0.4700036292457355,0.36464311358790924
29,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.6,172.04000000000002,CHICKPEA,0.53,0.4700036292457355,0.4252677354043441
31,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,1.0,172.04000000000002,CHICKPEA,0.355,0.6931471805599453,0.3038014543316642
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.41,172.04000000000002,CHICKPEA,0.44,0.3435897043900769,0.36464311358790924
0,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.05,172.04000000000002,POTATO,0.44,0.04879016416943201,0.36464311358790924
26,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.04,172.04000000000002,CHICKPEA,0.44,0.039220713153281295,0.36464311358790924
29,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.05,172.04000000000002,CHICKPEA,0.53,0.04879016416943201,0.4252677354043441
31,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.04,172.04000000000002,CHICKPEA,0.355,0.039220713153281295,0.3038014543316642
32,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.04,172.04000000000002,CHICKPEA,0.44,0.039220713153281295,0.36464311358790924
2,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,1.0,172.04000000000002,POTATO,0.67,0.6931471805599453,0.5128236264286637
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.21,172.04000000000002,POTATO,0.4,0.1906203596086497,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.21,172.04000000000002,POTATO,0.34,0.1906203596086497,0.29266961396282004
8,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.22,172.04000000000002,POTATO,0.5,0.1988508587451652,0.4054651081081644
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.22,172.04000000000002,POTATO,0.37,0.1988508587451652,0.31481073984003355
10,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.22,172.04000000000002,POTATO,0.33,0.1988508587451652,0.2851789422336624
12,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.75,0.4054651081081644,0.5596157879354227
14,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.39,172.04000000000002,CHICKPEA,0.405,0.3293037471426004,0.3400373027857091
15,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.25,172.04000000000002,POTATO,0.345,0.22314355131420976,0.2963940130538024
18,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.23,172.04000000000002,POTATO,0.42000000000000004,0.20701416938432612,0.3506568716131694
21,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.17,172.04000000000002,POTATO,0.4,0.15700374880966475,0.33647223662121295
22,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.18,172.04000000000002,CHICKPEA,0.36,0.16551443847757338,0.3074846997479606
23,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.69,172.04000000000002,BANANA,0.69,0.5247285289349821,0.5247285289349821
27,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.69,172.04000000000002,POTATO,0.45,0.5247285289349821,0.37156355643248307
30,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.69,172.04000000000002,POTATO,0.445,0.5247285289349821,0.36810932156439546
2,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.67,172.04000000000002,POTATO,0.67,0.5128236264286637,0.5128236264286637
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.49,172.04000000000002,POTATO,0.4,0.3987761199573678,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.39,172.04000000000002,POTATO,0.34,0.3293037471426004,0.29266961396282004
8,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.57,172.04000000000002,POTATO,0.5,0.4510756193602167,0.4054651081081644
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.44,172.04000000000002,POTATO,0.37,0.36464311358790924,0.31481073984003355
10,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.38,172.04000000000002,POTATO,0.33,0.32208349916911333,0.2851789422336624
11,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.45,0.2851789422336624,0.37156355643248307
14,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,CHICKPEA,0.405,0.4054651081081644,0.3400373027857091
15,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.43,172.04000000000002,POTATO,0.345,0.3576744442718159,0.2963940130538024
18,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.57,172.04000000000002,POTATO,0.42000000000000004,0.4510756193602167,0.3506568716131694
20,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.8,172.04000000000002,POTATO,0.6000000000000001,0.5877866649021191,0.47000362924573563
21,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.56,172.04000000000002,POTATO,0.4,0.44468582126144574,0.33647223662121295
22,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.42,172.04000000000002,CHICKPEA,0.36,0.35065687161316933,0.3074846997479606
24,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.46,0.4054651081081644,0.3784364357202451
27,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.72,172.04000000000002,POTATO,0.45,0.5423242908253617,0.37156355643248307
4,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.38,0.2851789422336624,0.32208349916911333
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.4,0.2851789422336624,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.34,0.2851789422336624,0.29266961396282004
8,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.5,0.4054651081081644,0.4054651081081644
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.32,172.04000000000002,POTATO,0.37,0.2776317365982795,0.31481073984003355
10,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.33,0.2851789422336624,0.2851789422336624
11,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.45,0.33647223662121295,0.37156355643248307
14,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,CHICKPEA,0.405,0.2851789422336624,0.3400373027857091
18,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.65,172.04000000000002,POTATO,0.42000000000000004,0.5007752879124893,0.3506568716131694
19,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.41500000000000004,0.33647223662121295,0.34712953109520095
20,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.25,172.04000000000002,POTATO,0.6000000000000001,0.22314355131420976,0.47000362924573563
21,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.3,172.04000000000002,POTATO,0.4,0.26236426446749106,0.33647223662121295
22,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.36,172.04000000000002,CHICKPEA,0.36,0.3074846997479606,0.3074846997479606
24,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.57,172.04000000000002,POTATO,0.46,0.4510756193602167,0.3784364357202451
27,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.71,172.04000000000002,POTATO,0.45,0.5364933705145685,0.37156355643248307
30,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.53,172.04000000000002,POTATO,0.445,0.4252677354043441,0.36810932156439546
4,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.39,172.04000000000002,POTATO,0.38,0.3293037471426004,0.32208349916911333
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.4,0.4054651081081644,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.3,172.04000000000002,POTATO,0.34,0.26236426446749106,0.29266961396282004
8,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.5,0.2851789422336624,0.4054651081081644
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.2,172.04000000000002,POTATO,0.37,0.18232155679395465,0.31481073984003355
10,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.3,172.04000000000002,POTATO,0.33,0.26236426446749106,0.2851789422336624
11,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.45,0.4054651081081644,0.37156355643248307
14,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.37,172.04000000000002,CHICKPEA,0.405,0.31481073984003355,0.3400373027857091
15,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.345,0.4054651081081644,0.2963940130538024
20,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.6000000000000001,0.33647223662121295,0.47000362924573563
21,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.72,172.04000000000002,POTATO,0.4,0.5423242908253617,0.33647223662121295
22,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.38,172.04000000000002,CHICKPEA,0.36,0.32208349916911333,0.3074846997479606
24,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.72,172.04000000000002,POTATO,0.46,0.5423242908253617,0.3784364357202451
27,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.44,172.04000000000002,POTATO,0.45,0.36464311358790924,0.37156355643248307
28,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,CHICKPEA,0.46499999999999997,0.4054651081081644,0.38185524246903063
30,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.57,172.04000000000002,POTATO,0.445,0.4510756193602167,0.36810932156439546
33,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.365,0.4054651081081644,0.31115442863692305
4,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.38,0.33647223662121295,0.32208349916911333
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.22,172.04000000000002,POTATO,0.4,0.1988508587451652,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.24,172.04000000000002,POTATO,0.34,0.2151113796169455,0.29266961396282004
8,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.7,172.04000000000002,POTATO,0.5,0.5306282510621704,0.4054651081081644
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.21,172.04000000000002,POTATO,0.37,0.1906203596086497,0.31481073984003355
10,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.25,172.04000000000002,POTATO,0.33,0.22314355131420976,0.2851789422336624
11,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.6,172.04000000000002,POTATO,0.45,0.4700036292457355,0.37156355643248307
13,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.4,0.2851789422336624,0.33647223662121295
14,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.43,172.04000000000002,CHICKPEA,0.405,0.3576744442718159,0.3400373027857091
15,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.36,172.04000000000002,POTATO,0.345,0.3074846997479606,0.2963940130538024
18,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.25,172.04000000000002,POTATO,0.42000000000000004,0.22314355131420976,0.3506568716131694
21,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.4,0.33647223662121295,0.33647223662121295
22,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.23,172.04000000000002,CHICKPEA,0.36,0.20701416938432612,0.3074846997479606
24,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.39,172.04000000000002,POTATO,0.46,0.3293037471426004,0.3784364357202451
28,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.67,172.04000000000002,CHICKPEA,0.46499999999999997,0.5128236264286637,0.38185524246903063
30,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.43,172.04000000000002,POTATO,0.445,0.3576744442718159,0.36810932156439546
4,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.29,172.04000000000002,POTATO,0.38,0.25464221837358075,0.32208349916911333
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.39,172.04000000000002,POTATO,0.4,0.3293037471426004,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.34,172.04000000000002,POTATO,0.34,0.29266961396282004,0.29266961396282004
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.36,172.04000000000002,POTATO,0.37,0.3074846997479606,0.31481073984003355
10,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.39,172.04000000000002,POTATO,0.33,0.3293037471426004,0.2851789422336624
11,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.56,172.04000000000002,POTATO,0.45,0.44468582126144574,0.37156355643248307
14,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.57,172.04000000000002,CHICKPEA,0.405,0.4510756193602167,0.3400373027857091
15,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.23,172.04000000000002,POTATO,0.345,0.20701416938432612,0.2963940130538024
18,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.48,172.04000000000002,POTATO,0.42000000000000004,0.3920420877760237,0.3506568716131694
21,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.43,172.04000000000002,POTATO,0.4,0.3576744442718159,0.33647223662121295
22,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.1,172.04000000000002,CHICKPEA,0.36,0.09531017980432487,0.3074846997479606
24,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.54,172.04000000000002,POTATO,0.46,0.43178241642553783,0.3784364357202451
30,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.46,172.04000000000002,POTATO,0.445,0.3784364357202451,0.36810932156439546
33,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.365,0.2851789422336624,0.31115442863692305
35,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,1.0,172.04000000000002,POTATO,0.4,0.6931471805599453,0.33647223662121295
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.41,172.04000000000002,POTATO,0.4,0.3435897043900769,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.34,0.33647223662121295,0.29266961396282004
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.42,172.04000000000002,POTATO,0.37,0.35065687161316933,0.31481073984003355
15,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.345,0.2851789422336624,0.2963940130538024
18,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.42000000000000004,0.33647223662121295,0.3506568716131694
19,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.43,172.04000000000002,POTATO,0.41500000000000004,0.3576744442718159,0.34712953109520095
21,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.4,0.2851789422336624,0.33647223662121295
22,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,CHICKPEA,0.36,0.2851789422336624,0.3074846997479606
24,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.46,0.33647223662121295,0.3784364357202451
27,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.39,172.04000000000002,POTATO,0.45,0.3293037471426004,0.37156355643248307
30,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.42,172.04000000000002,POTATO,0.445,0.35065687161316933,0.36810932156439546
35,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.4,0.2851789422336624,0.33647223662121295
4,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.53,172.04000000000002,POTATO,0.38,0.4252677354043441,0.32208349916911333
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.51,172.04000000000002,POTATO,0.4,0.412109650826833,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.48,172.04000000000002,POTATO,0.34,0.3920420877760237,0.29266961396282004
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.37,0.4054651081081644,0.31481073984003355
10,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.49,172.04000000000002,POTATO,0.33,0.3987761199573678,0.2851789422336624
13,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.4,0.4054651081081644,0.33647223662121295
15,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.41,172.04000000000002,POTATO,0.345,0.3435897043900769,0.2963940130538024
19,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.41500000000000004,0.4054651081081644,0.34712953109520095
21,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.54,172.04000000000002,POTATO,0.4,0.43178241642553783,0.33647223662121295
24,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.52,172.04000000000002,POTATO,0.46,0.41871033485818504,0.3784364357202451
27,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.48,172.04000000000002,POTATO,0.45,0.3920420877760237,0.37156355643248307
30,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.51,172.04000000000002,POTATO,0.445,0.412109650826833,0.36810932156439546
33,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.25,172.04000000000002,POTATO,0.365,0.22314355131420976,0.31115442863692305
35,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.4,0.4054651081081644,0.33647223662121295
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.38,172.04000000000002,POTATO,0.4,0.32208349916911333,0.33647223662121295
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.37,172.04000000000002,POTATO,0.34,0.31481073984003355,0.29266961396282004
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.38,172.04000000000002,POTATO,0.37,0.32208349916911333,0.31481073984003355
11,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.29,172.04000000000002,POTATO,0.45,0.25464221837358075,0.37156355643248307
14,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.35,172.04000000000002,CHICKPEA,0.405,0.30010459245033805,0.3400373027857091
15,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.31,172.04000000000002,POTATO,0.345,0.27002713721306015,0.2963940130538024
18,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.33,172.04000000000002,POTATO,0.42000000000000004,0.2851789422336624,0.3506568716131694
19,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.38,172.04000000000002,POTATO,0.41500000000000004,0.32208349916911333,0.34712953109520095
22,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,CHICKPEA,0.36,0.33647223662121295,0.3074846997479606
24,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.38,172.04000000000002,POTATO,0.46,0.32208349916911333,0.3784364357202451
27,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.37,172.04000000000002,POTATO,0.45,0.31481073984003355,0.37156355643248307
30,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.37,172.04000000000002,POTATO,0.445,0.31481073984003355,0.36810932156439546
4,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.48,172.04000000000002,POTATO,0.38,0.3920420877760237,0.32208349916911333
5,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.47,172.04000000000002,POTATO,0.4,0.3852624007906449,0.33647223662121295
6,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.5,172.04000000000002,POTATO,0.5,0.4054651081081644,0.4054651081081644
7,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.46,172.04000000000002,POTATO,0.34,0.3784364357202451,0.29266961396282004
9,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.48,172.04000000000002,POTATO,0.37,0.3920420877760237,0.31481073984003355
13,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.4,172.04000000000002,POTATO,0.4,0.33647223662121295,0.33647223662121295
14,78.12,49.75,44.17,25.92,6.5,819.19,APPLE,0.49,172.04000000000002,CHICKPEA,0.405,0.3987761199573678,0.3400373027857091
